Time,V1,V2,V3,Pressure1,Pressure2
1215,0,0,0,0.00,-0.07
1223,0,0,0,-0.05,0.00
1233,0,0,0,-0.05,-0.19
1243,0,0,0,-0.05,0.05
1265,0,0,0,0.00,0.00
1267,0,0,0,-0.12,0.00
1273,0,0,0,-0.24,-0.12
1283,0,0,0,-0.17,-0.19
1293,0,0,0,0.07,-0.24
1303,0,0,0,-0.29,0.05
1313,0,0,0,-0.29,-0.07
1324,1,0,0,-0.29,-0.12
1333,1,0,0,-0.29,-0.12
1343,1,0,0,2.62,0.00
1355,0,0,0,21.36,0.00
1365,1,0,0,20.48,-0.07
1373,0,0,0,43.20,0.00
1383,0,0,0,60.91,-0.07
1393,0,0,0,73.71,0.12
1403,0,0,0,85.03,0.00
1413,0,0,0,92.09,0.00
1423,0,0,0,70.61,0.00
1433,0,0,0,78.72,0.05
1443,0,0,0,90.04,-0.12
1453,0,0,0,89.97,-0.07
1463,0,0,0,83.60,-0.12
1473,0,0,0,81.77,-0.07
1483,0,0,0,83.32,0.00
1493,0,0,0,85.03,-0.07
1506,0,0,0,82.65,-0.12
1515,0,0,0,83.13,-0.12
1523,0,0,0,82.60,-0.07
1536,0,0,0,83.32,0.29
1543,0,0,0,83.01,-0.07
1553,0,0,0,82.65,-0.12
1563,0,0,0,82.65,-0.36
1573,0,0,0,82.25,-0.19
1583,0,0,0,82.29,-0.19
1593,0,0,0,82.25,-0.55
1603,0,0,0,82.17,-0.12
1613,0,0,0,81.89,-0.12
1623,0,0,0,81.58,-0.19
1633,0,0,0,81.53,-0.12
1643,0,0,0,81.29,0.24
1653,0,0,0,81.17,-0.19
1663,0,0,0,80.93,-0.24
1673,0,0,0,80.86,-0.19
1683,0,0,0,80.70,-0.12
1693,0,0,0,80.62,-0.07
1703,0,0,0,80.51,-0.07
1725,0,0,0,80.34,0.00
1727,0,0,0,80.22,-0.24
1733,0,0,0,80.10,-0.19
1743,0,0,0,79.79,-0.24
1753,0,0,0,79.91,-0.07
1763,0,0,0,79.74,-0.19
1773,0,0,0,79.79,-0.19
1783,0,0,0,79.62,-0.12
1793,0,0,0,79.62,0.00
1804,0,0,0,79.39,-0.19
1813,0,0,0,79.27,-0.19
1823,0,0,0,79.19,-0.19
1833,0,0,0,79.08,-0.12
1843,0,0,0,79.08,-0.36
1853,0,0,0,79.15,-0.19
