Time,V1,V2,V3,Pressure1,Pressure2
110,0,1,0,0.00,0.00
126,0,1,0,0.10,0.15
143,0,1,0,0.20,0.30
158,0,1,0,0.30,0.45
174,0,1,0,0.40,0.60
188,0,1,0,0.50,0.75
204,0,1,0,0.60,0.90
220,0,1,0,0.70,1.05
236,0,1,0,0.80,1.20
251,0,1,0,0.90,1.35
267,0,1,0,1.00,1.50
284,0,1,0,1.10,1.65
300,0,1,0,1.20,1.80
315,0,1,0,1.30,1.95
331,0,1,0,1.40,2.10
346,0,1,0,1.50,2.25
362,0,1,0,1.60,2.40
377,0,1,0,1.70,2.55
394,0,1,0,1.80,2.70
409,0,1,0,1.90,2.85
425,0,1,0,2.00,3.00
441,0,1,0,2.10,3.15
457,0,1,0,2.20,3.30
473,0,1,0,2.30,3.45
489,0,1,0,2.40,3.60
505,0,1,0,2.50,3.75
521,0,1,0,2.60,3.90
536,0,1,0,2.70,4.05
551,0,1,0,2.80,4.20
566,0,1,0,2.90,4.35
582,0,1,0,3.00,4.50
598,0,1,0,3.10,4.65
614,0,1,0,3.20,4.80
629,0,1,0,3.30,4.95
644,0,1,0,3.40,5.10
660,0,1,0,3.50,5.25
676,0,1,0,3.60,5.40
692,0,1,0,3.70,5.55
709,0,1,0,3.80,5.70
725,0,1,0,3.90,5.85
741,0,1,0,4.00,6.00
756,0,1,0,4.10,6.15
772,0,1,0,4.20,6.30
787,0,1,0,4.30,6.45
803,0,1,0,4.40,6.60
818,0,1,0,4.50,6.75
834,0,1,0,4.60,6.90
849,0,1,0,4.70,7.05
865,0,1,0,4.80,7.20
881,0,1,0,4.90,7.35
897,0,1,0,5.00,7.50
912,0,1,0,5.10,7.65
927,0,1,0,5.20,7.80
943,0,1,0,5.30,7.95
959,0,1,0,5.40,8.10
974,0,1,0,5.50,8.25
990,0,1,0,5.60,8.40
1006,0,1,0,5.70,8.55
1021,0,1,0,5.80,8.70
1037,0,1,0,5.90,8.85
1053,0,1,0,6.00,9.00
1068,0,1,0,6.10,9.15
1084,0,1,0,6.20,9.30
1100,0,1,0,6.30,9.45
1115,0,1,0,6.40,9.60
1130,0,1,0,6.50,9.75
1146,0,1,0,6.60,9.90
1162,0,1,0,6.70,10.05
1177,0,1,0,6.80,10.20
1193,0,1,0,6.90,10.35
1210,0,1,0,7.00,10.50
1226,0,1,0,7.10,10.65
1242,0,1,0,7.20,10.80
1257,0,1,0,7.30,10.95
1273,0,1,0,7.40,11.10
1290,0,1,0,7.50,11.25
1305,0,1,0,7.60,11.40
1321,0,1,0,7.70,11.55
1337,0,1,0,7.80,11.70
1353,0,1,0,7.90,11.85
1369,0,1,0,8.00,12.00
1385,0,1,0,8.10,12.15
1400,0,1,0,8.20,12.30
1416,0,1,0,8.30,12.45
1432,0,1,0,8.40,12.60
1447,0,1,0,8.50,12.75
1464,0,1,0,8.60,12.90
